# Radius 	finiterdf__wat_wat	rdf__wat_wat	finiterdf__wat_OH	rdf__wat_OH	finiterdf__wat_Na	rdf__wat_Na	finiterdf__wat_B	rdf__wat_B	finiterdf__wat_H2	rdf__wat_H2	finiterdf__OH_OH	rdf__OH_OH	finiterdf__OH_Na	rdf__OH_Na	finiterdf__OH_B	rdf__OH_B	finiterdf__OH_H2	rdf__OH_H2	finiterdf__Na_Na	rdf__Na_Na	finiterdf__Na_B	rdf__Na_B	finiterdf__Na_H2	rdf__Na_H2	finiterdf__B_B	rdf__B_B	finiterdf__B_H2	rdf__B_H2	finiterdf__H2_H2	rdf__H2_H2	
17.5646 0.999784	0.999873	1.00068	1.00034	1.00031	0.999766	1.00121	1.00085	0.998852	0.997536	0.993659	0.998249	0.995745	1.00189	0.993065	0.997607	0.997551	0.994445	0.992583	0.9977	0.997258	1.00343	1.00061	0.996145	0.997066	1.00179	1.00584	1.00313	0.401808	0.864293	
17.576 0.99977	0.999858	1.00069	1.00034	1.00033	0.999786	1.00062	1.00027	1.00176	1.00044	0.993953	0.998539	0.994887	1.00103	0.993765	0.998305	1.00277	0.999648	0.989312	0.994396	0.996207	1.00238	1.01214	1.00765	0.997397	1.00213	0.993424	0.990725	0.453172	0.974705	
17.5873 0.999651	0.999738	1.00036	1.00002	1.00089	1.00035	1.00044	1.00009	1.00159	1.00027	0.993682	0.998262	0.995844	1.002	0.993524	0.998058	1.00153	0.998403	0.995143	1.00026	0.995113	1.00128	1.01728	1.0128	0.994965	0.999682	1.00444	1.00172	0.44603	0.959228	
17.5986 0.999738	0.999825	1.00051	1.00017	1.00088	1.00034	1.00084	1.00049	0.999465	0.998145	0.994385	0.998966	0.994795	1.00094	0.992946	0.997469	1.00225	0.999126	0.992722	0.997818	0.998702	1.00491	1.00575	1.00133	0.99177	0.996462	1.00055	0.997834	0.441425	0.949181	
17.6099 0.999717	0.999803	1.00068	1.00034	1.00032	0.999773	1.00081	1.00046	1.00304	1.00172	0.99416	0.998736	0.993655	0.999796	0.993717	0.998239	0.99446	0.991331	0.994962	1.00007	0.994736	1.00092	1.01421	1.00978	0.992877	0.997567	0.998079	0.995352	0.556869	1.19812	
17.6213 0.999861	0.999947	1.00056	1.00022	1.0001	0.99955	1.00084	1.00049	1.00007	0.998752	0.993677	0.998245	0.994078	1.00022	0.994247	0.998767	1.00151	0.998352	0.992779	0.997869	0.997083	1.00329	1.01327	1.00886	0.992863	0.997545	0.998206	0.995465	0.514021	1.10628	
17.6326 0.999709	0.999795	1.00072	1.00038	1.00063	1.00008	1.00111	1.00076	0.999225	0.9979	0.993604	0.998166	0.995277	1.00143	0.993416	0.997926	1.00036	0.9972	0.991035	0.996105	0.992939	0.99912	1.01412	1.00975	0.997838	1.00255	0.996723	0.993969	0.473637	1.01942	
17.6439 0.999635	0.99972	1.00061	1.00027	1.00029	0.999739	1.00031	0.999964	1.00116	0.999834	0.993724	0.998282	0.995124	1.00128	0.993512	0.998017	1.00126	0.998085	0.996944	1.00205	0.995141	1.00134	1.00611	1.00177	0.995629	1.00033	0.99391	0.991137	0.512618	1.10367	
17.6553 0.999721	0.999805	1.00036	1.00002	1.00041	0.999864	1.00134	1.001	0.997978	0.996645	0.994268	0.998825	0.99509	1.00125	0.994239	0.998743	0.997829	0.994654	0.990877	0.995939	0.996445	1.00266	1.01557	1.01122	0.996206	1.00091	1.00321	1.00041	0.497804	1.072	
17.6666 0.999731	0.999815	1.0006	1.00027	1.00035	0.999799	1.00046	1.00011	0.99906	0.997718	0.993546	0.998094	0.995393	1.00156	0.99214	0.996625	0.996526	0.993335	0.991444	0.996499	0.995193	1.0014	1.01063	1.00633	0.996775	1.00149	0.999927	0.997131	0.544611	1.17341	
17.6779 0.999791	0.999874	1.00069	1.00036	1.0003	0.999752	1.00134	1.00099	1.00147	1.00013	0.993993	0.998539	0.995578	1.00175	0.994656	0.999149	1.00489	1.00168	0.992691	0.997746	0.996009	1.00223	1.01731	1.01302	0.995588	1.0003	1.00355	1.00074	0.498939	1.07525	
17.6892 0.99975	0.999833	1.00062	1.00028	1.00054	0.999991	1.0008	1.00046	1.00205	1.0007	0.993641	0.998179	0.995182	1.00136	0.993359	0.997841	0.996505	0.993299	0.99096	0.995994	0.994635	1.00085	1.01347	1.00922	0.992888	0.99758	0.996207	0.993403	0.471187	1.01549	
17.7006 0.999699	0.999781	1.00064	1.00031	0.999883	0.999331	1.00048	1.00014	1.00217	1.00083	0.993555	0.998088	0.996145	1.00233	0.994572	0.999056	0.998806	0.99558	0.99306	0.998098	0.995275	1.0015	1.01702	1.01279	0.994234	0.998928	1.01067	1.00785	0.502661	1.08359	
17.7119 0.999674	0.999755	1.00044	1.00011	1.0003	0.999751	1.00105	1.00072	1.00096	0.99962	0.994062	0.998592	0.9952	1.00139	0.994069	0.998546	0.996588	0.993349	0.991315	0.996334	0.995087	1.00132	1.01518	1.01099	0.996664	1.00137	1.00094	0.998138	0.495498	1.06837	
17.7232 0.99958	0.99966	1.0005	1.00016	1.00048	0.99993	1.0006	1.00026	0.997149	0.995801	0.992998	0.997516	0.994266	1.00045	0.994652	0.999129	0.999139	0.995879	0.991266	0.996273	0.994452	1.00068	1.00855	1.00441	0.992109	0.996789	1.01501	1.01221	0.521908	1.12574	
17.7346 0.999744	0.999824	1.00047	1.00014	1.00051	0.999959	1.00005	0.999711	1.00246	1.00111	0.993636	0.998151	0.994454	1.00064	0.993993	0.998462	1.00139	0.998114	0.995406	1.00044	0.997179	1.00343	1.01494	1.01081	0.991996	0.996665	1.00479	1.00202	0.426805	0.920386	
17.7459 0.999831	0.999911	1.0004	1.00007	1.00073	1.00018	1.00044	1.0001	1.00164	1.00029	0.993972	0.998484	0.995761	1.00196	0.995237	0.999711	0.997312	0.994035	0.993679	0.998696	0.994164	1.0004	1.00888	1.00478	0.994024	0.998698	1.00341	1.00065	0.450609	0.971634	
17.7572 0.999911	0.99999	1.00062	1.00029	1.00121	1.00066	1.00083	1.0005	1.0017	1.00036	0.994257	0.998767	0.994109	1.0003	0.993453	0.997913	0.997287	0.993992	0.992651	0.997656	0.997531	1.0038	1.01246	1.00837	0.994732	0.999407	0.993686	0.990924	0.464098	1.00072	
17.7685 0.999828	0.999908	1.00059	1.00026	1.00037	0.999817	1.00061	1.00027	1.00247	1.00113	0.99427	0.998776	0.995306	1.00151	0.994287	0.998747	0.998851	0.995537	0.994653	0.999667	0.994366	1.00062	1.01787	1.01381	0.996693	1.00138	1.00374	1.00096	0.511365	1.10299	
17.7799 0.999724	0.999802	1.0005	1.00017	1.00023	0.999678	1.00028	0.999939	0.999407	0.998059	0.994255	0.998757	0.994431	1.00063	0.99344	0.99789	1.00427	1.00094	0.992537	0.997533	0.996093	1.00236	1.00439	1.00038	0.997475	1.00217	1.0029	1.00011	0.452192	0.975283	
17.7912 0.999683	0.999761	1.00027	0.999939	1.00076	1.00021	1.00105	1.00072	0.999853	0.9985	0.994273	0.998771	0.994148	1.00035	0.994433	0.998884	0.994997	0.991674	0.994905	0.999913	0.996768	1.00305	0.996804	0.992803	0.991565	0.996225	1.00206	0.999272	0.509966	1.10023	
17.8025 0.999756	0.999833	1.00064	1.00031	1.0008	1.00025	1.00087	1.00054	1.00238	1.00103	0.993924	0.998416	0.994814	1.00102	0.994089	0.998534	0.997222	0.993872	0.990413	0.995384	0.996783	1.00308	1.01038	1.00634	0.998743	1.00345	1.00681	1.00402	0.44284	0.955274	
17.8139 0.999651	0.999727	1.00082	1.00049	1.00078	1.00023	1.00056	1.00022	0.998449	0.997092	0.993916	0.998403	0.994184	1.00039	0.993954	0.998393	1.00118	0.997811	0.990811	0.99577	0.993821	1.0001	1.00361	0.999597	0.994513	0.999195	1.00593	1.00315	0.513781	1.10867	
17.8252 0.999897	0.999973	1.00073	1.0004	0.999521	0.998968	1.00034	1.00001	1.00084	0.999481	0.994111	0.998595	0.995698	1.00192	0.994669	0.999109	1.00145	0.998075	0.994843	0.999822	0.994958	1.00124	1.00272	0.99871	0.9923	0.996962	0.98865	0.985883	0.483059	1.04252	
17.8365 0.9999	0.999976	1.00041	1.00008	1.00024	0.999686	1.00078	1.00045	1.0028	1.00144	0.994086	0.998565	0.993735	0.999941	0.992741	0.997163	1.00438	1.00099	0.991138	0.996087	0.99752	1.00383	1.0013	0.997289	0.99656	1.00125	1.00784	1.00503	0.465335	1.00428	
17.8478 0.999794	0.99987	1.00059	1.00027	1.00015	0.999599	1.00018	0.99985	1.00297	1.00162	0.994474	0.998952	0.994106	1.00032	0.992781	0.997195	0.99998	0.996601	0.991681	0.996622	0.994088	1.00038	1.00488	1.00085	0.997128	1.00182	0.993437	0.990642	0.510387	1.10185	
17.8592 0.999682	0.999757	1.00096	1.00063	1.00041	0.99985	1.00082	1.00049	1.00049	0.999137	0.993778	0.998248	0.995705	1.00193	0.994196	0.998612	0.998256	0.994867	0.994032	0.998982	0.996117	1.00243	1.00404	1.00002	0.99299	0.997657	0.986864	0.98404	0.545066	1.17737	
17.8705 0.999896	0.999971	1.00065	1.00033	1.00028	0.999727	1.0015	1.00117	1.00319	1.00184	0.993582	0.998045	0.994052	1.00027	0.994443	0.998856	1.00354	1.00013	0.993742	0.998686	0.996726	1.00305	1.01026	1.00623	0.991198	0.995844	1.0103	1.00744	0.485378	1.0486	
17.8818 0.999768	0.999843	1.00042	1.0001	1.00033	0.999767	1.00071	1.00038	1.00246	1.00111	0.993975	0.998434	0.995052	1.00128	0.992825	0.997223	1.00109	0.997685	0.992759	0.997691	0.99591	1.00224	1.01007	1.00606	0.996676	1.00135	0.989489	0.986639	0.459696	0.993092	
17.8932 0.999798	0.999873	1.00056	1.00024	1.00031	0.999753	1.00069	1.00037	1.00115	0.999805	0.993736	0.998188	0.9948	1.00103	0.993476	0.99787	0.994072	0.990662	0.995242	1.00019	0.995265	1.00159	1.02249	1.01849	0.993604	0.998261	0.985525	0.982633	0.420802	0.908812	
17.9045 0.999793	0.999867	1.00076	1.00044	1.00007	0.999506	1.00027	0.99995	1.0014	1.00005	0.99381	0.998258	0.995282	1.00152	0.992099	0.996476	0.999779	0.996337	0.992456	0.997379	0.993311	0.999626	1.00384	0.999912	0.996209	1.00088	0.997938	0.994994	0.495043	1.06938	
17.9158 0.999839	0.999912	1.00053	1.00021	1.00019	0.999624	1.00094	1.00062	1.0012	0.999849	0.993102	0.997539	0.993949	1.00018	0.993824	0.998203	1.00162	0.998166	0.98993	0.994825	0.995408	1.00174	1.00091	0.996988	0.992871	0.997519	0.997153	0.994193	0.479828	1.03663	
17.9271 0.999993	1.00007	1.0005	1.00019	1.00087	1.00031	1.00034	1.00002	1.00253	1.00119	0.993982	0.998418	0.995297	1.00154	0.99439	0.998767	1.00132	0.997858	0.988639	0.993507	0.993561	0.999884	1.0081	1.00416	0.991315	0.995943	0.99935	0.996372	0.498893	1.07808	
17.9385 0.999725	0.999798	1.00088	1.00056	1.0002	0.999636	1.00078	1.00046	0.99986	0.998514	0.994265	0.998698	0.994769	1.00101	0.994026	0.998397	1.00587	1.00241	0.993912	0.998802	0.994093	1.00042	1.00312	0.999199	0.994122	0.99876	0.994164	0.991175	0.515362	1.11407	
17.9498 0.999855	0.999928	1.0007	1.00039	1.00089	1.00033	1.00014	0.999823	0.998984	0.997631	0.993184	0.997605	0.99352	0.999752	0.994632	0.999003	0.998621	0.995164	0.989854	0.994707	0.995696	1.00204	1.00602	1.00209	0.991767	0.996382	1.00715	1.00413	0.497473	1.07566	
17.9611 0.999731	0.999803	1.0004	1.00009	1.00042	0.999861	1.00081	1.00049	1.00156	1.0002	0.993751	0.998168	0.996252	1.00251	0.992367	0.996717	1.00683	1.00336	0.993249	0.998113	0.994648	1.00099	1.00604	1.00212	0.993118	0.997732	0.997254	0.99425	0.48484	1.0485	
17.9725 0.999777	0.999848	1.00061	1.0003	1.00051	0.999944	1.00007	0.999749	1.00028	0.998921	0.993284	0.997692	0.995662	1.00192	0.992632	0.996974	1.00275	0.999287	0.994937	0.999809	0.993591	0.999924	0.999962	0.996054	0.994566	0.999184	0.986208	0.983185	0.506662	1.09602	
17.9838 0.999859	0.99993	1.0005	1.00019	1.00083	1.00026	1.0005	1.00018	0.999449	0.998087	0.993675	0.998078	0.993973	1.00022	0.992874	0.997208	1.00443	1.00096	0.989823	0.994653	0.995077	1.00142	1.01837	1.01444	0.992107	0.996704	0.999286	0.996212	0.456828	0.988184	
17.9951 0.999809	0.999881	1.00039	1.00008	1.00022	0.999659	1.00038	1.00006	0.998953	0.997583	0.993683	0.99808	0.996007	1.00228	0.994389	0.998726	1.00122	0.997759	0.990498	0.995317	0.995016	1.00137	1.00014	0.996262	0.994215	0.998818	1.00088	0.99779	0.44676	0.966303	
18.0064 0.99998	1.00005	1.0003	0.999982	1.00078	1.00022	1.00058	1.00027	1.00256	1.00119	0.993309	0.997698	0.994004	1.00026	0.993861	0.998189	0.999194	0.995725	0.992328	0.997146	0.995811	1.00217	1.00676	1.00287	0.993252	0.997843	0.996753	0.993659	0.460631	0.996294	
18.0178 0.999933	1	1.0006	1.00029	1.00103	1.00047	1.00028	0.999957	1.00211	1.00074	0.993655	0.998039	0.993342	0.999595	0.993451	0.997771	1.00305	0.999568	0.994969	0.9998	0.99334	0.999686	1.01217	1.00829	0.990767	0.995333	0.998645	0.995531	0.498532	1.07854	
18.0291 0.999906	0.999977	1.00066	1.00035	1.00037	0.999812	1.00026	0.999943	1.00187	1.0005	0.994569	0.998954	0.994759	1.00102	0.992776	0.997083	0.996725	0.993242	0.991347	0.996148	0.996375	1.00275	1.00203	0.998173	0.992914	0.997481	1.00005	0.996921	0.456451	0.987458	
18.0404 0.999699	0.99977	1.00054	1.00023	1.00117	1.00061	1.00047	1.00015	1.00194	1.00057	0.994364	0.998744	0.994245	1.00051	0.993944	0.998251	1.00374	1.00023	0.995069	0.999888	0.993583	0.999939	1.00329	0.999431	0.993383	0.997945	0.992897	0.989759	0.499789	1.0815	
18.0517 0.999964	1.00003	1.00064	1.00033	1.00049	0.999934	1.00064	1.00032	0.998149	0.99678	0.994844	0.999224	0.993639	0.999898	0.994432	0.998738	0.99906	0.995556	0.992526	0.997324	0.994583	1.00095	0.994451	0.990595	0.992706	0.997257	0.994352	0.991182	0.476338	1.03085	
18.0631 0.999913	0.999984	1.00059	1.00028	1.00049	0.999936	1.00055	1.00023	1.00019	0.99881	0.994064	0.998435	0.995004	1.00128	0.994138	0.998437	1.00022	0.996698	0.992084	0.99687	0.99692	1.00331	0.99621	0.992323	0.990985	0.995514	0.981076	0.977879	0.407277	0.881058	
18.0744 0.999758	0.999828	1.00077	1.00046	1.00098	1.00043	1.00082	1.00051	1.00223	1.00086	0.993984	0.998349	0.994665	1.00094	0.99501	0.999311	0.999852	0.996322	0.996046	1.00085	0.994279	1.00066	1.00846	1.00454	0.992958	0.997488	0.99107	0.987802	0.410478	0.887664	
18.0857 0.999778	0.999847	1.00066	1.00035	0.999985	0.999426	1.00014	0.999828	1.00209	1.00072	0.993765	0.998124	0.993149	0.99941	0.994158	0.99845	1.00344	0.9999	0.991121	0.995891	0.994916	1.0013	1.0002	0.996296	0.993063	0.997585	0.990247	0.98694	0.486219	1.05163	
18.0971 0.999806	0.999875	1.00035	1.00005	1.0008	1.00025	1.0002	0.999888	1.00154	1.00017	0.994825	0.999186	0.993775	1.00004	0.993704	0.997987	0.992737	0.989198	0.993195	0.997969	0.99564	1.00204	0.999337	0.995425	0.996062	1.0006	1.00272	0.999373	0.532568	1.15244	
18.1084 0.999753	0.999822	1.00061	1.00031	1.0007	1.00014	1.00109	1.00077	1.00121	0.99984	0.994375	0.99873	0.993585	0.999849	0.995225	0.999514	0.997018	0.993443	0.991185	0.995936	0.996615	1.00303	1.00985	1.00592	0.996785	1.00133	0.987505	0.984155	0.53056	1.14865	
18.1197 0.999897	0.999965	1.00053	1.00023	1.0002	0.999642	1.00088	1.00057	1.00196	1.00059	0.994587	0.998939	0.994719	1.00099	0.99364	0.997915	1.00008	0.99648	0.993721	0.998479	0.994696	1.0011	0.999915	0.996008	0.990358	0.994858	0.998317	0.994914	0.458434	0.992471	
18.131 0.999709	0.999777	1.00072	1.00042	1.00138	1.00083	1.0004	1.00009	0.999499	0.998125	0.994893	0.999244	0.994108	1.00038	0.994884	0.999161	1.00307	0.999462	0.992073	0.996814	0.994192	1.00059	1.00241	0.998487	0.988177	0.992643	0.990858	0.987441	0.394223	0.853055	
18.1424 0.999734	0.999801	1.00049	1.00018	1.00032	0.999762	1.00004	0.999725	1.00209	1.00072	0.993943	0.998284	0.995152	1.00143	0.99309	0.997352	1.00352	0.999911	0.992453	0.997186	0.994687	1.0011	1.00581	1.00188	0.992419	0.996894	0.987138	0.983681	0.48666	1.05326	
18.1537 1.00013	1.0002	1.00032	1.00002	1.00062	1.00007	1.00064	1.00033	1.00057	0.999195	0.993724	0.998058	0.993854	1.00013	0.995122	0.99939	1.00603	1.00242	0.995386	1.00013	0.995416	1.00184	1.00146	0.997538	0.989062	0.993501	1.00577	1.00225	0.530608	1.14893	
18.165 1.00001	1.00008	1.00051	1.00021	1.00085	1.0003	1.00119	1.00089	1.00176	1.00038	0.993674	0.998001	0.993697	0.99997	0.99352	0.997774	1.00344	0.99984	0.990046	0.99475	0.995735	1.00216	1.00001	0.996078	0.992868	0.997315	1.00257	0.999059	0.463533	1.0037	
18.1764 0.999963	1.00003	1.0003	1	1.00046	0.999904	1.00084	1.00053	1.00417	1.0028	0.993658	0.997978	0.994546	1.00083	0.994338	0.998591	0.996679	0.993076	0.993104	0.997816	0.994255	1.00068	1.01745	1.0135	0.993849	0.998295	0.998953	0.995444	0.502141	1.08761	
18.1877 0.999771	0.999838	1.00076	1.00046	1.00085	1.0003	1.00031	1	1.00076	0.999388	0.994647	0.998969	0.994477	1.00076	0.995059	0.999312	1.00183	0.9982	0.995427	1.00015	0.996011	1.00245	1.00616	1.00226	0.995506	0.999959	0.999763	0.996239	0.502801	1.08936	
18.199 0.999967	1.00003	1.00014	0.999841	0.999978	0.999422	1.00105	1.00074	1.00046	0.999092	0.995018	0.999339	0.99352	0.999798	0.994834	0.999084	0.992514	0.988885	0.995822	1.00055	0.994215	1.00065	1.00668	1.00278	0.995303	0.999755	0.995387	0.991852	0.473528	1.02603	
18.2103 0.999919	0.999987	1.00072	1.00042	1.0008	1.00024	1.00086	1.00055	1.00221	1.00084	0.994977	0.999296	0.994223	1.00051	0.993228	0.997462	1.00617	1.00249	0.993738	0.99845	0.993541	0.999968	1.00957	1.00569	0.993057	0.997491	1.00064	0.997076	0.50958	1.10452	
18.2217 0.999897	0.999965	1.00066	1.00036	1.00082	1.00026	1.00027	0.99997	0.99951	0.998138	0.994583	0.998896	0.994871	1.00116	0.995012	0.999252	1.0055	1.00184	0.994656	0.999371	0.994364	1.0008	1.01799	1.01412	0.992477	0.996898	1.00035	0.996778	0.485698	1.05294	
18.233 1.00002	1.00008	1.00036	1.00006	1.00073	1.00018	1.00038	1.00008	1.00331	1.00194	0.993987	0.998292	0.993877	1.00016	0.995658	0.9999	1.00085	0.997193	0.992292	0.996986	0.996486	1.00294	1.00497	1.00115	0.993473	0.997891	1.00219	0.998604	0.423503	0.917859	
18.2443 0.999807	0.999875	1.00039	1.00009	0.999898	0.999341	1.00085	1.00055	1.00229	1.00092	0.994273	0.998574	0.99377	1.00006	0.995089	0.999327	1.0006	0.996937	0.989099	0.993757	0.995004	1.00146	1.01503	1.01121	0.992123	0.996524	0.983463	0.979881	0.445956	0.966415	
18.2557 0.999742	0.999808	1.00033	1.00003	1.00068	1.00013	1.00033	1.00003	1.00215	1.00079	0.994351	0.998648	0.994102	1.00039	0.994995	0.99923	0.998898	0.995224	0.992975	0.997644	0.994293	1.00074	1.01025	1.00647	0.995557	0.999973	0.999798	0.996144	0.457511	0.991429	
18.267 1.00006	1.00013	1.00057	1.00027	1.00066	1.00011	1.00056	1.00026	1.00182	1.00046	0.994464	0.998758	0.993903	1.00019	0.993864	0.998088	1.00474	1.00104	0.993143	0.997806	0.995968	1.00244	1.01867	1.01491	0.991886	0.996274	0.991439	0.987775	0.449897	0.974846	
18.2783 0.999867	0.999934	1.00072	1.00042	1.0003	0.999742	1.00062	1.00032	1.00273	1.00138	0.993532	0.997814	0.994361	1.00065	0.994008	0.998226	0.999274	0.995588	0.992911	0.997564	0.994465	1.00093	1.01658	1.01287	0.99565	1.00005	1.01384	1.01012	0.499949	1.0836	
18.2896 0.999932	0.999999	1.00038	1.00008	1.00104	1.00048	1.00068	1.00038	1.00145	1.00009	0.994493	0.998776	0.993517	0.999804	0.993917	0.998128	0.995684	0.991985	0.988692	0.993303	0.993326	0.999781	1.00227	0.998607	0.991149	0.995518	1.01011	1.00644	0.52263	1.13326	
18.301 1.00002	1.00008	1.00056	1.00026	1.00009	0.999533	1.00008	0.999784	1.00177	1.00041	0.993313	0.997582	0.993606	0.999893	0.99479	0.999002	1.00726	1.00353	0.997088	1.00174	0.99394	1.0004	1.00934	1.00567	0.994439	0.998819	1.00837	1.00472	0.515076	1.11732	
18.3123 0.999726	0.999792	1.0007	1.00041	1.00041	0.99985	1.00057	1.00027	1.00376	1.00241	0.994547	0.998818	0.993787	1.00008	0.994845	0.999054	1.00301	0.999298	0.991472	0.996089	0.994048	1.00051	1.0031	0.999457	0.991464	0.995817	1.00862	1.00498	0.449581	0.975165	
18.3236 0.999847	0.999913	1.0005	1.00021	1.00031	0.999755	1.00036	1.00006	1.00227	1.00092	0.994085	0.998348	0.994763	1.00106	0.994638	0.998843	0.99482	0.991104	0.99433	0.998956	0.993405	0.999863	1.00637	1.00272	0.995489	0.999859	0.990562	0.986944	0.455719	0.98844	
18.335 0.99989	0.999956	1.00081	1.00052	1.00048	0.99992	1.00102	1.00073	1.00317	1.00183	0.995012	0.999277	0.993713	1	0.99253	0.996715	1.00672	1.00297	0.992095	0.9967	0.994491	1.00096	1.00703	1.00339	0.992588	0.996936	0.997194	0.993531	0.489532	1.062	
18.3463 0.999978	1.00004	1.00066	1.00037	0.999949	0.999389	1.00055	1.00026	1.00183	1.0005	0.994808	0.999069	0.993889	1.00018	0.994103	0.998288	1.00014	0.996403	0.991186	0.995773	0.994701	1.00117	1.00641	1.00278	0.992402	0.996738	1.00164	0.997955	0.445892	0.967221	
18.3576 1.00004	1.0001	1.00066	1.00037	1.00033	0.999764	1.00054	1.00025	1.00119	0.999857	0.994594	0.99885	0.993819	1.00011	0.993966	0.998144	0.999042	0.995292	0.99253	0.997113	0.996994	1.00349	1.00518	1.00156	0.99043	0.994739	0.979038	0.975354	0.46592	1.0107	
18.3689 0.999995	1.00006	1.00041	1.00012	1.0003	0.999736	1.00094	1.00065	1.00408	1.00275	0.994869	0.999123	0.99295	0.999235	0.994504	0.99868	1.00207	0.998302	0.991529	0.996095	0.994847	1.00134	1.00652	1.0029	0.990603	0.994896	1.00379	1.00001	0.508222	1.10285	
18.3803 0.999965	1.00003	1.00039	1.0001	1.00034	0.99978	1.00055	1.00026	1.0024	1.00107	0.994502	0.99875	0.993968	1.00026	0.993899	0.998066	0.998682	0.994911	0.99459	0.999167	0.994171	1.00066	1.00462	1.00101	0.993042	0.997336	0.991022	0.98725	0.450525	0.977571	
18.3916 0.999923	0.99999	1.00056	1.00028	1.00028	0.999713	1.00095	1.00066	1.0034	1.00209	0.995009	0.999257	0.992814	0.999096	0.995782	0.999956	0.996514	0.992726	0.992212	0.996767	0.992156	0.998627	1.01102	1.00742	0.995436	0.99974	0.99993	0.996111	0.451152	0.978862	
18.4029 0.999954	1.00002	1.00061	1.00032	1.00007	0.999504	1.00053	1.00024	1.00123	0.999911	0.994332	0.998573	0.993703	0.999991	0.995013	0.999182	0.999893	0.99608	0.991386	0.995923	0.994693	1.00118	0.995594	0.99202	0.99326	0.997546	0.995645	0.991815	0.510346	1.1077	
18.4143 0.999918	0.999985	1.00037	1.00008	1.00119	1.00063	1.00053	1.00024	1.00216	1.00085	0.994629	0.998867	0.992839	0.999118	0.99565	0.999821	1.00058	0.996755	0.993467	0.998008	0.993676	1.00016	0.999263	0.995662	0.992065	0.996334	0.993885	0.990028	0.483134	1.04881	
18.4256 0.999773	0.99984	1.00069	1.0004	1.00088	1.00031	1.00076	1.00047	1.00419	1.00288	0.99393	0.998159	0.99346	0.999743	0.994944	0.999109	0.999709	0.995871	0.995128	0.999675	0.99287	0.999348	1.00621	1.00259	0.988399	0.992627	0.997301	0.993409	0.475423	1.03218	
18.4369 1.0001	1.00017	1.00053	1.00025	1.00061	1.00005	1.00023	0.999949	0.99998	0.998674	0.995291	0.999524	0.993307	0.999587	0.995203	0.999367	1.00079	0.996942	0.995804	1.00036	0.995142	1.00164	1.00187	0.998262	0.99257	0.996805	1.00088	0.996968	0.534905	1.16197	
18.4482 0.999832	0.999898	1.00025	0.999968	1.00067	1.00011	1.00032	1.00003	1.00409	1.00279	0.99521	0.999441	0.993887	1.00017	0.995869	1.00004	0.997236	0.993375	0.989237	0.993737	0.994763	1.00126	1.00059	0.996972	0.992788	0.997014	0.981422	0.977506	0.476766	1.0358	
18.4596 0.999922	0.999989	1.00078	1.0005	1.00064	1.00008	1.00085	1.00057	1.00352	1.00223	0.994725	0.99895	0.992681	0.998953	0.994533	0.99869	0.994828	0.990945	0.995529	1.00006	0.992179	0.998658	1.00934	1.00571	0.991207	0.99541	0.993528	0.989528	0.452166	0.982294	
18.4709 0.999992	1.00006	1.00046	1.00018	1.00049	0.999925	1.00085	1.00057	0.998166	0.996869	0.994685	0.998906	0.991736	0.997996	0.995144	0.999301	1.00087	0.996949	0.994037	0.998553	0.994583	1.00108	1.00562	1.00201	0.993369	0.997573	1.00442	1.00038	0.511872	1.11243	
18.4822 1.00004	1.0001	1.00071	1.00043	1.00066	1.00009	1.0009	1.00062	1.00306	1.00176	0.99364	0.997849	0.992729	0.998992	0.995017	0.999171	0.997053	0.993127	0.991797	0.996291	0.992347	0.998827	1.01222	1.00862	0.994273	0.998476	1.00262	0.99858	0.456272	0.991569	
18.4936 0.99999	1.00006	1.00071	1.00043	1.00076	1.0002	1.00056	1.00028	1.00336	1.00207	0.994946	0.999158	0.994409	1.00068	0.996071	1.00023	1.00284	0.99889	0.993631	0.998127	0.994677	1.00118	1.00171	0.998137	0.993867	0.998061	0.998467	0.994425	0.502054	1.09141	
18.5049 1.00002	1.00009	1.00054	1.00026	1.00059	1.00003	1.00041	1.00014	1.00282	1.00154	0.994666	0.998872	0.993302	0.999569	0.994989	0.99914	1.00376	0.999803	0.990831	0.995298	0.992354	0.998833	1.01758	1.01401	0.990486	0.994648	0.991323	0.987266	0.556442	1.21052	
18.5162 1.0001	1.00017	1.00061	1.00033	1.00099	1.00043	1.00052	1.00024	1.00181	1.00052	0.99501	0.999215	0.992118	0.998373	0.994269	0.998412	0.998605	0.994651	0.996259	1.00075	0.99463	1.00113	1.00653	1.003	0.994773	0.998949	0.98348	0.979385	0.472385	1.02775	
