# Average energies per box
# Cycle, LJ_Inter, LJ_tail, LJ_Inter_Total, EL_Real, EL_Excl, EL_Self, EL_Four,                                               EL_Inter, LJ_Intra, EL_Intra, E_Bending, E_Torsion, E_Total
    505900   0.3968936277E+006  -0.9062384268E+004   0.3878312434E+006  -0.2455472458E+007   0.2519014929E+008  -0.2616626604E+008   0.9880859447E+005  -0.3332780612E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2944949369E+007
    506000   0.3974108295E+006  -0.9065950439E+004   0.3883448791E+006  -0.2458043011E+007   0.2519004632E+008  -0.2616616301E+008   0.9887401274E+005  -0.3335285686E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940806E+007
    506100   0.3974108317E+006  -0.9065950186E+004   0.3883448815E+006  -0.2458043000E+007   0.2519004619E+008  -0.2616616288E+008   0.9887402534E+005  -0.3335285661E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940779E+007
    506200   0.3974108314E+006  -0.9065950116E+004   0.3883448813E+006  -0.2458042993E+007   0.2519004614E+008  -0.2616616282E+008   0.9887402691E+005  -0.3335285651E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940770E+007
    506300   0.3974107530E+006  -0.9065949438E+004   0.3883448036E+006  -0.2458042773E+007   0.2519004562E+008  -0.2616616230E+008   0.9887400272E+005  -0.3335285448E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940644E+007
    506400   0.3974107507E+006  -0.9065949425E+004   0.3883448012E+006  -0.2458042771E+007   0.2519004558E+008  -0.2616616225E+008   0.9887400213E+005  -0.3335285445E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940644E+007
    506500   0.3974105983E+006  -0.9065948934E+004   0.3883446494E+006  -0.2458042582E+007   0.2519004520E+008  -0.2616616187E+008   0.9887398957E+005  -0.3335285264E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940614E+007
    506600   0.3974105684E+006  -0.9065948866E+004   0.3883446195E+006  -0.2458042514E+007   0.2519004505E+008  -0.2616616172E+008   0.9887398281E+005  -0.3335285200E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940581E+007
    506700   0.3974105656E+006  -0.9065948898E+004   0.3883446167E+006  -0.2458042507E+007   0.2519004500E+008  -0.2616616167E+008   0.9887398153E+005  -0.3335285194E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940577E+007
    506800   0.3974105656E+006  -0.9065948901E+004   0.3883446167E+006  -0.2458042507E+007   0.2519004500E+008  -0.2616616166E+008   0.9887398145E+005  -0.3335285194E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940577E+007
    506900   0.3974105656E+006  -0.9065948904E+004   0.3883446167E+006  -0.2458042507E+007   0.2519004499E+008  -0.2616616166E+008   0.9887398127E+005  -0.3335285194E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940578E+007
    507000   0.3974105172E+006  -0.9065949844E+004   0.3883445673E+006  -0.2458042584E+007   0.2519004486E+008  -0.2616616152E+008   0.9887393754E+005  -0.3335285312E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940745E+007
    507100   0.3974105171E+006  -0.9065949847E+004   0.3883445672E+006  -0.2458042584E+007   0.2519004485E+008  -0.2616616152E+008   0.9887393741E+005  -0.3335285313E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940745E+007
    507200   0.3974105179E+006  -0.9065949864E+004   0.3883445680E+006  -0.2458042586E+007   0.2519004484E+008  -0.2616616151E+008   0.9887393671E+005  -0.3335285316E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940748E+007
    507300   0.3974105223E+006  -0.9065949894E+004   0.3883445724E+006  -0.2458042595E+007   0.2519004481E+008  -0.2616616148E+008   0.9887393535E+005  -0.3335285325E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940753E+007
    507400   0.3974105236E+006  -0.9065949951E+004   0.3883445736E+006  -0.2458042611E+007   0.2519004471E+008  -0.2616616137E+008   0.9887393064E+005  -0.3335285344E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940771E+007
    507500   0.3974105149E+006  -0.9065949976E+004   0.3883445649E+006  -0.2458042634E+007   0.2519004448E+008  -0.2616616114E+008   0.9887392811E+005  -0.3335285367E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946940802E+007
    507600   0.3974097714E+006  -0.9065951985E+004   0.3883438194E+006  -0.2458042207E+007   0.2519004523E+008  -0.2616616188E+008   0.9887381839E+005  -0.3335285040E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946941220E+007
    507700   0.3974096349E+006  -0.9065952805E+004   0.3883436821E+006  -0.2458042026E+007   0.2519004448E+008  -0.2616616112E+008   0.9887377507E+005  -0.3335284891E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946941209E+007
    507800   0.3973790172E+006  -0.9067857534E+004   0.3883111597E+006  -0.2457963090E+007   0.2519011914E+008  -0.2616623556E+008   0.9883110402E+005  -0.3335248408E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946937249E+007
    507900   0.3972785185E+006  -0.9069769059E+004   0.3882087494E+006  -0.2457902801E+007   0.2519011821E+008  -0.2616623468E+008   0.9879230974E+005  -0.3335226968E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2947018219E+007
    508000   0.3972785144E+006  -0.9069769089E+004   0.3882087454E+006  -0.2457902794E+007   0.2519011819E+008  -0.2616623467E+008   0.9879230877E+005  -0.3335226962E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2947018216E+007
